Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
0.4523809523809524,No,Travel_Rarely,Research & Development,0.14285714285714285,3,Life Sciences,Male,4,Research Scientist,Married,0.07287553372499919,0.75,0.5714285714285714,0,0.6071428571428571,0.75,0.2777777777777778,0.0,0.21428571428571427,3.0,1.0,3.0,4,3
0.6666666666666666,No,Non-Travel,Sales,0.03571428571428571,4,Marketing,Female,2,Laboratory Technician,Married,0.13201065844810428,0.25,0.0,0,0.25,0.75,0.05555555555555555,0.0,0.0,3.0,3.0,4.0,3,3
0.5476190476190477,Yes,Travel_Frequently,Research & Development,0.5357142857142857,1,Medical,Female,1,Research Scientist,Single,0.11563774117949212,0.125,0.0,0,0.2857142857142857,0.75,0.4444444444444444,1.0,0.5,1.0,2.0,3.0,4,3
0.7619047619047619,No,Travel_Rarely,Research & Development,0.2857142857142857,3,Medical,Female,3,Laboratory Technician,Single,0.5700985585412052,0.75,0.2857142857142857,0,0.7142857142857143,0.5,0.2222222222222222,0.14285714285714285,0.21428571428571427,4.0,4.0,3.0,3,3
0.5238095238095238,Yes,Travel_Rarely,Research & Development,0.25,3,Medical,Female,1,Healthcare Representative,Married,0.489197084978651,0.25,0.6428571428571429,0,0.2857142857142857,0.5,0.3333333333333333,0.14285714285714285,0.0,3.0,3.0,3.0,2,4
0.30952380952380953,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Male,4,Human Resources,Single,0.11929756974541719,0.0,0.9285714285714286,0,0.10714285714285714,1.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,,2.0,3.0,3,4
0.07142857142857142,Yes,Travel_Rarely,Human Resources,0.32142857142857145,2,Human Resources,Male,1,Laboratory Technician,Single,0.28020161160871937,0.125,0.07142857142857142,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,3.0,2.0,3.0,3,3
0.2619047619047619,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Female,2,Research Director,Single,0.3632861408070885,1.0,0.07142857142857142,1,0.21428571428571427,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,4.0,3.0,4,3
0.40476190476190477,No,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Female,3,Sales Executive,Single,0.2564448296895567,1.0,0.2857142857142857,0,0.35714285714285715,0.5,0.05555555555555555,0.0,0.0,3.0,2.0,3.0,3,3
0.21428571428571427,No,Travel_Rarely,Sales,0.03571428571428571,3,Life Sciences,Male,1,Sales Executive,Divorced,0.08719381039519727,,0.07142857142857142,1,0.17857142857142858,0.5,0.2777777777777778,0.0,0.2857142857142857,4.0,2.0,3.0,3,3
0.23809523809523808,No,Travel_Rarely,Research & Development,0.03571428571428571,2,Medical,Male,3,Manager,Single,0.11871970207711323,0.125,0.07142857142857142,0,0.25,0.5,0.3888888888888889,0.0,0.5,2.0,4.0,3.0,2,3
0.7380952380952381,No,Travel_Rarely,Sales,0.03571428571428571,3,Technical Degree,Male,2,Manufacturing Director,Single,0.26935054094834504,1.0,0.21428571428571427,1,0.9285714285714286,0.75,0.2777777777777778,0.0,0.0,2.0,3.0,3.0,3,3
0.7857142857142857,No,Travel_Rarely,Research & Development,0.0,2,Life Sciences,Male,1,Sales Executive,Married,0.19878647789656168,0.5,0.7857142857142857,1,0.6428571428571429,0.5,0.3888888888888889,0.0,0.5,3.0,4.0,2.0,3,4
0.42857142857142855,No,Travel_Rarely,Sales,0.5,2,Life Sciences,Male,1,Sales Executive,Married,0.5566791871328133,0.5,0.07142857142857142,0,0.21428571428571427,0.25,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,3.0,3.0,3,3
0.38095238095238093,Yes,Non-Travel,Research & Development,0.21428571428571427,3,Life Sciences,Male,1,Sales Representative,Single,0.2958682461716267,1.0,1.0,1,0.32142857142857145,0.75,0.2777777777777778,0.0,0.2857142857142857,1.0,4.0,2.0,3,4
0.8809523809523809,No,Travel_Rarely,Sales,0.8928571428571429,3,Marketing,Male,1,Laboratory Technician,Single,0.6060547690134515,0.25,0.14285714285714285,0,1.0,0.75,0.2777777777777778,0.14285714285714285,0.14285714285714285,3.0,4.0,3.0,3,3
0.14285714285714285,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Female,5,Manager,Divorced,0.12122379530643038,0.125,0.5,3,0.17857142857142858,1.0,0.2777777777777778,0.0,0.21428571428571427,4.0,3.0,4.0,3,3
0.2857142857142857,No,Travel_Rarely,Research & Development,0.07142857142857142,3,Life Sciences,Female,2,Manager,Married,0.31840508523548106,0.125,0.14285714285714285,0,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,3.0,2.0,3.0,3,3
0.19047619047619047,Yes,Travel_Frequently,Sales,0.4642857142857143,3,Life Sciences,Male,2,Manager,Single,0.4174130790715593,0.0,0.5,3,0.25,0.75,0.3333333333333333,0.0,0.2857142857142857,3.0,,3.0,3,3
0.09523809523809523,No,Travel_Rarely,Research & Development,0.5357142857142857,5,Other,Male,1,Research Scientist,Married,0.12725930206427172,0.125,0.5714285714285714,2,0.07142857142857142,0.75,0.1111111111111111,0.14285714285714285,0.14285714285714285,1.0,2.0,3.0,2,3
0.42857142857142855,No,Travel_Rarely,Research & Development,0.0,3,Medical,Female,5,Healthcare Representative,Married,1.0,0.125,0.07142857142857142,1,0.35714285714285715,0.75,0.5555555555555556,1.0,0.0,2.0,3.0,3.0,3,3
0.2857142857142857,Yes,Travel_Frequently,Sales,0.07142857142857142,2,Marketing,Male,3,Research Scientist,Single,0.0077049022440527784,1.0,0.5714285714285714,0,0.10714285714285714,0.5,0.05555555555555555,0.0,0.0,3.0,4.0,3.0,2,3
0.4523809523809524,No,Travel_Rarely,Research & Development,0.32142857142857145,1,Technical Degree,Male,1,Sales Executive,Divorced,0.7918071206138239,0.125,0.21428571428571427,1,0.6428571428571429,0.75,1.0,1.0,1.0,4.0,1.0,2.0,3,3
0.5238095238095238,No,Travel_Rarely,Research & Development,0.17857142857142858,2,Medical,Male,3,Research Scientist,Divorced,0.21336158464156152,0.875,0.21428571428571427,2,0.2857142857142857,0.75,0.2777777777777778,0.14285714285714285,0.21428571428571427,4.0,2.0,3.0,2,3
0.5714285714285714,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Medical,Female,4,Manager,Divorced,0.6434877524158079,0.375,0.07142857142857142,1,0.2857142857142857,0.5,0.2777777777777778,0.14285714285714285,0.14285714285714285,2.0,1.0,3.0,2,3
0.4523809523809524,No,Travel_Rarely,Sales,0.2857142857142857,1,Marketing,Male,3,Sales Executive,Single,0.22029599666120903,0.25,0.0,1,0.6428571428571429,0.75,0.05555555555555555,0.0,0.07142857142857142,3.0,2.0,2.0,2,3
0.5952380952380952,No,Travel_Rarely,Sales,0.32142857142857145,2,Life Sciences,Female,1,Sales Executive,Divorced,0.23166072747118688,0.125,0.0,0,0.8928571428571429,0.5,1.0,0.42857142857142855,0.6428571428571429,1.0,2.0,3.0,3,3
0.5238095238095238,No,Travel_Rarely,Sales,0.17857142857142858,2,Life Sciences,Female,1,Laboratory Technician,Married,0.10517191563132043,0.75,0.14285714285714285,0,0.7142857142857143,0.5,0.05555555555555555,0.0,0.0,2.0,3.0,3.0,2,3
0.8571428571428571,No,Travel_Rarely,Human Resources,0.2857142857142857,3,Life Sciences,Female,2,Manufacturing Director,Married,0.3411987543741372,0.5,0.8571428571428571,1,0.8571428571428571,0.5,0.2222222222222222,0.14285714285714285,0.14285714285714285,1.0,1.0,2.0,2,4
0.38095238095238093,No,Non-Travel,Research & Development,0.9642857142857143,3,Medical,Male,1,Laboratory Technician,Married,0.2997206972936531,1.0,0.6428571428571429,1,0.21428571428571427,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,3.0,3.0,3,4
0.30952380952380953,No,Travel_Rarely,Research & Development,0.32142857142857145,4,Life Sciences,Male,3,Sales Executive,Married,0.07563645702911811,0.125,0.2857142857142857,1,0.4642857142857143,0.5,0.7222222222222222,0.42857142857142855,0.8571428571428571,2.0,1.0,1.0,2,3
0.5952380952380952,No,Travel_Frequently,Sales,0.4642857142857143,3,Life Sciences,Female,1,Manufacturing Director,Married,0.17586439372050466,0.875,0.21428571428571427,2,,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,4.0,3.0,2,3
0.5952380952380952,No,Travel_Rarely,Sales,0.9285714285714286,4,Life Sciences,Male,2,Sales Representative,Divorced,0.1905679155029054,0.5,0.5,1,0.2857142857142857,0.75,0.2777777777777778,0.0,0.14285714285714285,3.0,3.0,3.0,3,3
0.16666666666666666,No,Travel_Rarely,Human Resources,0.21428571428571427,2,Human Resources,Male,1,Manufacturing Director,Single,0.4895181225721532,0.125,0.5714285714285714,1,0.17857142857142858,0.5,0.2777777777777778,0.14285714285714285,0.21428571428571427,2.0,4.0,3.0,4,3
0.4523809523809524,No,Non-Travel,Research & Development,0.0,3,Medical,Male,3,Laboratory Technician,Married,0.06414331118173938,0.375,0.7857142857142857,0,0.5357142857142857,1.0,0.7222222222222222,1.0,0.5,2.0,3.0,3.0,2,4
0.30952380952380953,No,Travel_Rarely,Research & Development,0.8214285714285714,1,Medical,Male,3,Laboratory Technician,Married,0.22029599666120903,0.125,0.14285714285714285,1,0.14285714285714285,0.5,0.2222222222222222,0.42857142857142855,0.14285714285714285,4.0,1.0,3.0,3,3
0.5,No,Travel_Frequently,Research & Development,0.8928571428571429,4,Technical Degree,Female,1,Sales Executive,Divorced,0.13213907348550516,0.125,0.6428571428571429,1,0.75,1.0,1.0,0.14285714285714285,0.42857142857142855,2.0,3.0,3.0,1,4
0.9047619047619048,No,Travel_Frequently,Research & Development,0.6785714285714286,4,Life Sciences,Female,3,Sales Executive,Married,0.2768628206362965,1.0,0.21428571428571427,0,1.0,0.25,0.3888888888888889,1.0,0.5,3.0,1.0,2.0,3,3
0.2857142857142857,No,Travel_Rarely,Sales,0.14285714285714285,4,Medical,Female,2,Manufacturing Director,Single,0.2825772898006357,0.0,0.42857142857142855,1,0.21428571428571427,0.5,0.2777777777777778,0.5714285714285714,0.2857142857142857,2.0,3.0,3.0,3,3
0.5476190476190477,No,Travel_Rarely,Research & Development,0.21428571428571427,3,Technical Degree,Female,3,Research Scientist,Married,0.1138399306558798,0.125,0.21428571428571427,0,0.35714285714285715,0.5,0.5555555555555556,0.0,0.5,2.0,1.0,3.0,2,3
0.23809523809523808,No,Travel_Rarely,Research & Development,0.21428571428571427,3,Medical,Male,3,Healthcare Representative,Divorced,0.7029439147324151,0.125,0.14285714285714285,0,0.35714285714285715,0.5,0.5555555555555556,0.14285714285714285,0.5714285714285714,3.0,1.0,3.0,2,3
0.16666666666666666,Yes,Travel_Rarely,Research & Development,0.14285714285714285,2,Life Sciences,Female,3,Laboratory Technician,Married,0.10600661337442614,0.625,0.14285714285714285,0,0.21428571428571427,0.75,0.1111111111111111,0.0,0.14285714285714285,1.0,1.0,3.0,3,3
0.8095238095238095,No,Travel_Rarely,Research & Development,0.8928571428571429,2,Life Sciences,Female,2,Sales Representative,Married,0.1519149892452406,0.25,0.7142857142857143,0,1.0,0.5,0.2777777777777778,0.0,0.2857142857142857,4.0,3.0,3.0,2,4
0.6428571428571429,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Medical,Female,1,Sales Executive,Married,0.26254454396609844,0.375,0.21428571428571427,1,0.2857142857142857,1.0,0.1111111111111111,0.0,0.14285714285714285,1.0,4.0,2.0,3,3
0.8095238095238095,No,Travel_Rarely,Research & Development,0.39285714285714285,3,Medical,Male,2,Research Scientist,Married,0.24841888985200167,0.25,0.0,1,1.0,0.75,0.2777777777777778,0.14285714285714285,0.2857142857142857,4.0,4.0,1.0,3,3
0.5714285714285714,No,Travel_Frequently,Sales,0.32142857142857145,3,Marketing,Female,2,Healthcare Representative,Divorced,0.117371344184404,0.25,0.14285714285714285,1,0.6785714285714286,0.0,0.2777777777777778,0.0,0.14285714285714285,1.0,3.0,3.0,2,3
0.2857142857142857,No,Travel_Rarely,Sales,0.8571428571428571,3,Marketing,Male,1,Sales Executive,Single,0.08969790362451444,0.25,0.6428571428571429,1,0.39285714285714285,1.0,0.2777777777777778,0.0,0.14285714285714285,3.0,4.0,3.0,3,4
1.0,No,Travel_Rarely,Research & Development,0.32142857142857145,3,Life Sciences,Female,1,Manufacturing Director,Married,0.08090147356255417,0.625,0.5,1,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,3,3
0.6666666666666666,No,Travel_Rarely,Sales,0.6428571428571429,4,Marketing,Female,1,Sales Executive,Divorced,0.198979100452663,0.25,0.21428571428571427,0,0.6785714285714286,1.0,0.5555555555555556,0.0,0.5714285714285714,3.0,3.0,2.0,2,3
0.5714285714285714,No,Travel_Frequently,Research & Development,0.6071428571428571,4,Technical Degree,Male,4,Sales Executive,Married,0.7831391055892645,0.0,0.14285714285714285,2,0.25,0.5,0.3333333333333333,0.0,0.2857142857142857,4.0,4.0,4.0,3,3
0.14285714285714285,Yes,Travel_Rarely,Research & Development,0.9285714285714286,2,Medical,Male,1,Research Scientist,Single,0.6043853735272401,0.125,0.42857142857142855,1,0.21428571428571427,0.0,0.2777777777777778,0.14285714285714285,0.2857142857142857,1.0,2.0,3.0,2,3
0.38095238095238093,Yes,Travel_Frequently,Research & Development,0.14285714285714285,3,Medical,Male,2,Research Scientist,Divorced,0.8176827506501011,0.0,0.6428571428571429,1,0.10714285714285714,0.75,0.1111111111111111,0.14285714285714285,0.0,4.0,3.0,2.0,3,4
0.47619047619047616,No,Travel_Frequently,Sales,0.07142857142857142,3,Marketing,Female,2,Sales Executive,Married,0.2502809078943144,0.125,0.0,1,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,4.0,3.0,3,3
0.5238095238095238,No,Travel_Rarely,Sales,0.8928571428571429,4,Marketing,Female,1,Sales Executive,Married,0.15878519374618769,0.0,0.5,1,0.75,0.5,1.0,0.14285714285714285,0.8571428571428571,3.0,3.0,3.0,2,3
0.19047619047619047,No,Travel_Rarely,Research & Development,0.07142857142857142,2,Medical,Female,4,Healthcare Representative,Divorced,0.09162412918552762,0.125,0.9285714285714286,0,0.10714285714285714,0.5,0.16666666666666666,0.0,0.14285714285714285,1.0,4.0,1.0,4,4
0.2857142857142857,No,Non-Travel,Research & Development,0.5,3,Medical,Female,2,Sales Executive,Married,0.088028508138303,0.5,0.5,3,0.32142857142857145,0.5,0.2777777777777778,0.14285714285714285,0.2857142857142857,3.0,4.0,1.0,2,3
0.2619047619047619,No,Travel_Rarely,Research & Development,0.25,3,Medical,Female,3,Manufacturing Director,Married,1.0,0.125,0.0,0,0.35714285714285715,0.75,0.5555555555555556,0.0,0.5,2.0,3.0,3.0,3,3
0.2619047619047619,Yes,Travel_Rarely,Research & Development,0.6428571428571429,4,Life Sciences,Male,3,Research Scientist,Married,0.0501460721050435,0.625,0.35714285714285715,1,0.21428571428571427,1.0,0.1111111111111111,0.14285714285714285,0.07142857142857142,3.0,2.0,4.0,2,3
0.023809523809523808,Yes,Travel_Rarely,Research & Development,0.10714285714285714,3,Medical,Male,1,Sales Executive,Single,0.4260168865774182,0.125,0.2857142857142857,2,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,1.0,4.0,4.0,3,3
0.2857142857142857,No,Non-Travel,Research & Development,0.03571428571428571,4,Life Sciences,Female,3,Research Scientist,Married,0.26466339208321293,0.0,0.2857142857142857,1,0.35714285714285715,0.5,0.5,1.0,0.5714285714285714,3.0,1.0,3.0,3,3
0.9285714285714286,No,Travel_Rarely,Research & Development,0.03571428571428571,2,Life Sciences,Male,4,Research Scientist,Divorced,0.3401072265562297,0.375,0.07142857142857142,1,1.0,0.75,0.05555555555555555,0.0,0.0,1.0,4.0,2.0,3,3
0.7619047619047619,No,Travel_Rarely,Sales,0.32142857142857145,4,Life Sciences,Female,3,Manager,Married,0.24257600565026163,0.0,0.07142857142857142,0,1.0,0.75,1.0,1.0,0.5,2.0,3.0,3.0,3,3
0.2857142857142857,No,Non-Travel,Sales,0.32142857142857145,2,Life Sciences,Male,3,Laboratory Technician,Single,1.0,0.0,0.7857142857142857,1,0.42857142857142855,0.75,0.6111111111111112,0.8571428571428571,0.5,3.0,4.0,2.0,3,4
1.0,No,Travel_Frequently,Research & Development,0.5357142857142857,3,Life Sciences,Female,4,Laboratory Technician,Married,0.08539599987158496,0.5,0.6428571428571429,0,0.7857142857142857,1.0,1.0,1.0,0.7857142857142857,3.0,1.0,4.0,3,4
0.6904761904761905,No,Travel_Rarely,Research & Development,0.0,3,Technical Degree,Male,5,Manufacturing Director,Divorced,0.8065106423962246,0.625,0.35714285714285715,2,0.7142857142857143,0.5,0.2777777777777778,0.0,0.2857142857142857,1.0,4.0,3.0,2,3
0.6666666666666666,No,Travel_Rarely,Sales,0.10714285714285714,1,Technical Degree,Male,1,Laboratory Technician,Married,0.3661754791486083,0.75,0.7142857142857143,1,0.9285714285714286,0.75,0.16666666666666666,0.0,0.07142857142857142,1.0,3.0,1.0,2,4
0.40476190476190477,No,Travel_Rarely,Research & Development,0.5,2,Medical,Female,2,Laboratory Technician,Single,0.2823204597258339,0.0,0.07142857142857142,1,0.21428571428571427,0.5,0.2777777777777778,0.5714285714285714,0.21428571428571427,4.0,3.0,3.0,3,3
0.8571428571428571,No,Travel_Rarely,Research & Development,0.03571428571428571,4,Medical,Male,2,Human Resources,Single,0.5091014157757874,0.875,0.0,3,0.6785714285714286,0.5,0.05555555555555555,0.0,0.0,3.0,3.0,3.0,3,3
0.38095238095238093,No,Travel_Rarely,Sales,0.25,2,Life Sciences,Male,1,Laboratory Technician,Divorced,0.09181675174162894,0.375,0.0,2,0.5,0.5,0.3888888888888889,0.7142857142857143,0.5,4.0,3.0,3.0,4,3
0.6666666666666666,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Male,1,Healthcare Representative,Married,0.5026164563870429,0.25,0.5,0,0.5357142857142857,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,4.0,3.0,2,3
0.30952380952380953,No,Travel_Rarely,Research & Development,0.21428571428571427,3,Life Sciences,Male,2,Research Director,Divorced,0.2782753860477062,0.125,0.21428571428571427,1,0.4642857142857143,0.75,0.7222222222222222,0.0,0.5714285714285714,3.0,2.0,4.0,3,3
0.35714285714285715,Yes,Travel_Rarely,Research & Development,0.32142857142857145,3,Life Sciences,Female,4,Research Director,Married,0.36720279944781536,0.875,0.7857142857142857,0,0.5357142857142857,0.5,0.3888888888888889,1.0,0.5,2.0,3.0,4.0,2,4
0.35714285714285715,Yes,Travel_Rarely,Sales,0.14285714285714285,4,Marketing,Male,2,Research Director,Divorced,0.3623230280265819,0.875,1.0,0,0.2857142857142857,1.0,0.2222222222222222,0.14285714285714285,0.21428571428571427,1.0,4.0,3.0,3,4
0.2857142857142857,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Male,1,Sales Executive,Single,0.24662107932838936,0.0,0.07142857142857142,1,0.14285714285714285,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,2.0,3.0,3,3
0.40476190476190477,No,Travel_Rarely,Research & Development,0.39285714285714285,2,Medical,Female,2,Sales Representative,Married,0.11557353366079168,0.5,0.8571428571428571,1,0.35714285714285715,0.5,0.4444444444444444,0.0,0.0,4.0,3.0,3.0,1,4
0.30952380952380953,Yes,Travel_Frequently,Research & Development,0.75,2,Medical,Female,2,Sales Executive,Married,0.30049118751805837,0.375,0.2857142857142857,2,0.42857142857142855,0.5,0.05555555555555555,0.0,0.0,1.0,3.0,3.0,2,3
0.38095238095238093,Yes,Travel_Frequently,Sales,0.5714285714285714,1,Marketing,Male,1,Research Director,Divorced,0.0636938585508363,1.0,0.7857142857142857,1,0.39285714285714285,1.0,0.16666666666666666,0.0,0.14285714285714285,2.0,1.0,3.0,4,4
0.5714285714285714,No,Travel_Frequently,Research & Development,0.03571428571428571,4,Medical,Female,1,Research Scientist,Married,0.12636039680246558,0.5,0.2857142857142857,3,0.2857142857142857,0.75,0.1111111111111111,0.2857142857142857,0.0,2.0,3.0,3.0,2,3
0.42857142857142855,No,Non-Travel,Research & Development,0.07142857142857142,4,Medical,Male,1,Research Scientist,Single,0.1936498764005265,0.125,0.0,0,0.35714285714285715,0.75,0.5555555555555556,1.0,0.5,2.0,4.0,2.0,3,3
0.09523809523809523,Yes,Travel_Frequently,Research & Development,0.21428571428571427,3,Medical,Female,2,Laboratory Technician,Single,0.17824007191242094,0.625,0.14285714285714285,2,0.14285714285714285,0.5,0.1111111111111111,0.14285714285714285,0.14285714285714285,3.0,3.0,3.0,3,3
0.7142857142857143,No,Travel_Rarely,Research & Development,0.17857142857142858,3,Medical,Male,1,Laboratory Technician,Married,0.63212302160583,0.25,0.21428571428571427,1,0.5,1.0,0.5,0.8571428571428571,0.5,2.0,4.0,3.0,3,3
